Pager usage is off.
Output format is unaligned.
Field separator is "|".
Null display is "(null)".
Timing is off.
SET
SET
SET
=====================================================================
== SECTION 00 :: CAPTURE HEADER
=====================================================================
-- target_schema variable: designflow
-- exact_count_max_bytes : 0
database_name|connected_as|server_version_full|server_version_num|search_path|timezone|capture_time|target_schema
postgres|albert_read_only|PostgreSQL 17.9 on x86_64-pc-linux-gnu, compiled by Debian clang version 12.0.1, 64-bit|170009|"$user", public|UTC|2026-08-10 23:29:49.368831+00|designflow

== SECTION 01 :: SETTINGS THAT AFFECT SCHEMA BEHAVIOUR
name|setting|unit|source
DateStyle|ISO, MDY|(null)|configuration file
default_text_search_config|pg_catalog.english|(null)|configuration file
default_toast_compression|pglz|(null)|default
default_transaction_read_only|on|(null)|session
IntervalStyle|postgres|(null)|default
max_connections|500|(null)|configuration file
row_security|on|(null)|default
server_encoding|UTF8|(null)|default
server_version|17.9|(null)|default
shared_buffers|156544|8kB|configuration file
standard_conforming_strings|on|(null)|default
TimeZone|UTC|(null)|configuration file

== SECTION 02 :: SCHEMAS PRESENT (settles the dflow / designflow question)
schema_name|owner|tables|views|matviews|sequences|total_bytes
StandardizedProductElementValue|table|postgres|f|f|p|16384|16 kB|(null)
StandardizedProductType|table|postgres|f|f|p|32768|32 kB|(null)
StandardizedSize|table|postgres|f|f|p|73728|72 kB|(null)
StandardizedVendor|table|postgres|f|f|p|1572864|1536 kB|(null)
StandardizedVersion|table|postgres|f|f|p|32768|32 kB|(null)
UDFComponent|table|postgres|f|f|p|24576|24 kB|(null)
UDFElement|table|postgres|f|f|p|73728|72 kB|(null)
UDFElementType|table|postgres|f|f|p|24576|24 kB|(null)
UDFGroup|table|postgres|f|f|p|24576|24 kB|(null)
UDFQuery|table|postgres|f|f|p|16384|16 kB|(null)
UDFTable|table|postgres|f|f|p|32768|32 kB|(null)
UIElements|table|postgres|f|f|p|40960|40 kB|(null)
age_group|table|postgres|f|f|p|57344|56 kB|(null)
ai_cache_events|table|postgres|f|f|p|65536|64 kB|(null)
app_settings|table|postgres|f|f|p|368640|360 kB|(null)
art_piece|table|postgres|f|f|p|638976|624 kB|(null)
art_piece_attachment|table|postgres|f|f|p|1064960|1040 kB|(null)
art_types|table|postgres|f|f|p|114688|112 kB|(null)
artist_types|table|postgres|f|f|p|81920|80 kB|(null)
artists|table|postgres|f|f|p|114688|112 kB|(null)
auth_token|table|postgres|f|f|p|311296|304 kB|(null)
comments|table|postgres|f|f|p|57344|56 kB|(null)
companyCode|table|postgres|f|f|p|32768|32 kB|(null)
customers|table|postgres|f|f|p|65536|64 kB|(null)
deliveryLocation|table|postgres|f|f|p|32768|32 kB|(null)
divisionCode|table|postgres|f|f|p|32768|32 kB|(null)
email_logs|table|postgres|f|f|p|27672576|26 MB|(null)
externalApi|table|postgres|f|f|p|32768|32 kB|(null)
externalCustomer|table|postgres|f|f|p|303104|296 kB|(null)
externalVendor|table|postgres|f|f|p|237568|232 kB|(null)
grid_cell_notes|table|postgres|f|f|p|65536|64 kB|(null)
groups|table|postgres|f|f|p|32768|32 kB|(null)
itemAttachment|table|postgres|f|f|p|7553024|7376 kB|(null)
itemDepth|table|postgres|f|f|p|32768|32 kB|(null)
itemDetail|table|postgres|f|f|p|8151040|7960 kB|(null)
itemHeader|table|postgres|f|f|p|17416192|17 MB|(null)
itemLicenseImage|table|postgres|f|f|p|65536|64 kB|(null)
itemSize|table|postgres|f|f|p|106496|104 kB|(null)
itemType|table|postgres|f|f|p|32768|32 kB|(null)
item_character_associations|table|postgres|f|f|p|327680|320 kB|(null)
item_prod_order_detail_associations|table|postgres|f|f|p|7020544|6856 kB|(null)
licenseList|table|postgres|f|f|p|32768|32 kB|(null)
licensingFeedbackReply|table|postgres|f|f|p|81920|80 kB|(null)
licensingMilestone|table|postgres|f|f|p|90112|88 kB|(null)
licensingStatus|table|postgres|f|f|p|2793472|2728 kB|(null)
merchGroup|table|postgres|f|f|p|933888|912 kB|(null)
merchGroupHeaders|table|postgres|f|f|p|73728|72 kB|(null)
merchGroupMaster|table|postgres|f|f|p|368640|360 kB|(null)
merchGroupRelations|table|postgres|f|f|p|417792|408 kB|(null)
productUserAssignment|table|postgres|f|f|p|57344|56 kB|(null)
product_category|table|postgres|f|f|p|57344|56 kB|(null)
properties_and_characters|table|postgres|f|f|p|2998272|2928 kB|(null)
property_character_associations|table|postgres|f|f|p|1351680|1320 kB|(null)
quote_auth_token|table|postgres|f|f|p|22437888|21 MB|(null)
sample|table|postgres|f|f|p|24576|24 kB|(null)
sample_attachment|table|postgres|f|f|p|24576|24 kB|(null)
sample_box|table|postgres|f|f|p|16384|16 kB|(null)
sample_comments|table|postgres|f|f|p|16384|16 kB|(null)
sample_event|table|postgres|f|f|p|24576|24 kB|(null)
sample_factory_group|table|postgres|f|f|p|16384|16 kB|(null)
sample_shipment_item|table|postgres|f|f|p|8192|8192 bytes|(null)
user_notification|table|postgres|f|f|p|21159936|20 MB|(null)
users|table|postgres|f|f|p|65536|64 kB|(null)
vendor|table|postgres|f|f|p|106496|104 kB|(null)
vendorGroup|table|postgres|f|f|p|65536|64 kB|(null)

== SECTION 05 :: COLUMNS
table_name|ordinal_position|column_name|data_type|char_max_len|num_precision|num_scale|udt_name|is_nullable|column_default|is_identity|identity_generation|is_generated|generation_expression|collation_name
AdditionalUserEmail|1|id|integer||32|0|int4|NO||YES|ALWAYS|NEVER||
AdditionalUserEmail|2|email|character varying||||varchar|YES||NO||NEVER||
AdditionalUserEmail|3|userType|character varying||||varchar|YES||NO||NEVER||
AdditionalUserEmail|4|user_id_fk|integer||32|0|int4|YES||NO||NEVER||
AuditLog|1|id|integer||32|0|int4|NO||YES|BY DEFAULT|NEVER||
AuditLog|2|oldValue|text||||text|YES||NO||NEVER||
AuditLog|3|newValue|text||||text|YES||NO||NEVER||
AuditLog|4|username|character varying|255|||varchar|YES||NO||NEVER||
AuditLog|5|actionType|character varying|255|||varchar|YES||NO||NEVER||
AuditLog|6|actionDate|timestamp without time zone||||timestamp|YES||NO||NEVER||
AuditLog|7|user_id_fk|integer||32|0|int4|YES||NO||NEVER||
AuditLog|8|moduleName|character varying|255|||varchar|YES||NO||NEVER||
AuditLog|9|ref_id_fk|integer||32|0|int4|YES||NO||NEVER||
AuditLog|10|element_id|character varying|255|||varchar|YES||NO||NEVER||
ContainerHeader|1|id|integer||32|0|int4|NO||YES|ALWAYS|NEVER||
ContainerHeader|2|fkey|integer||32|0|int4|YES||NO||NEVER||
ContainerHeader|3|CompanyCode|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|4|ContainerNo|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|5|ShipmentNo|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|6|ContainerType|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|7|SealNo|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|8|ProNo|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|9|ContainerVolume|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|10|WarehouseCode|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|11|TotalCartons|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|12|EstWhseArrivalDate|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|13|WhseArrivalDate|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|14|ContainerRecvd|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|15|ReceiveFkey|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|16|ReceiveNo|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|17|ContainerSize|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|18|EDI943Proc|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|19|EDI943ProcDate|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|20|ContainerStatus|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|21|LFDDate|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|22|ContainerPriority|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|23|Remarks|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|24|TotalQty|character varying||||varchar|YES||NO||NEVER||
ContainerHeader|25|ShipViaCode|character varying||||varchar|YES||NO||NEVER||
DesignTeamTime|1|id|integer||32|0|int4|NO|nextval('designflow."DesignTeamTime_id_seq"'::regclass)|NO||NEVER||
DesignTeamTime|2|product_category|character varying|100|||varchar|YES||NO||NEVER||
DesignTeamTime|3|product_subtype|character varying|200|||varchar|NO||NO||NEVER||
DesignTeamTime|4|brief_mins|integer||32|0|int4|YES|0|NO||NEVER||
DesignTeamTime|5|design_mins|integer||32|0|int4|YES|0|NO||NEVER||
DesignTeamTime|6|techpack_mins|integer||32|0|int4|YES|0|NO||NEVER||
DesignTeamTime|7|revision_mins|integer||32|0|int4|YES|0|NO||NEVER||
DesignTeamTime|8|files_mins|integer||32|0|int4|YES|0|NO||NEVER||
