observation_key,licensor_resolution,resolved_licensor_id,resolved_licensor_name,normalized_licensor,normalized_observed_value,active_file_count,raw_property_variants,structural_folder_hint,current_global_would_resolve,currently_tagged_at_risk,proposal_eligible,proposal_exclusion_reason
afff41a6-df31-4a9a-aea5-b919d1daff54|mod for you,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,mod for you,23,"[[""Mod For You"",23]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|the great outdoors,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,the great outdoors,23,"[[""The Great Outdoors"",23]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|deco dreams,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,deco dreams,22,"[[""Deco Dreams"",22]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|many faces of snoopy beagle scout,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,many faces of snoopy beagle scout,22,"[[""Many Faces of Snoopy - Beagle Scout"",22]]",false,false,false,true,
23937016-6f26-4a26-a281-da5a9dc15362|ncaa,resolved,23937016-6f26-4a26-a281-da5a9dc15362,NCAA,ncaa,ncaa,21,"[[""NCAA"",21]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|beach vibes,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,beach vibes,21,"[[""Beach Vibes"",21]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|catch a wave,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,catch a wave,21,"[[""Catch a Wave"",21]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|graphics legacy evergreen icons,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,graphics legacy evergreen icons,21,"[[""Graphics_Legacy_Evergreen Icons"",21]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|james webb,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,james webb,21,"[[""James Webb"",21]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|beagle scouts,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,beagle scouts,20,"[[""Beagle Scouts"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|circus,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,circus,20,"[[""Circus"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|deep space,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,deep space,20,"[[""Deep Space"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|many faces of snoopy joe cool,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,many faces of snoopy joe cool,20,"[[""Many Faces of Snoopy - Joe Cool"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|many faces of snoopy masked marvel,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,many faces of snoopy masked marvel,20,"[[""Many Faces of Snoopy - Masked Marvel"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|nestled in the mountains,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,nestled in the mountains,20,"[[""Nestled in the Mountains"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|pink rebelion,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,pink rebelion,20,"[[""Pink Rebelion"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|snoopy mustachios,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,snoopy mustachios,20,"[[""Snoopy Mustachios"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|woodstock 50th,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,woodstock 50th,20,"[[""Woodstock 50th"",20]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|graphics varsity style guide,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,graphics varsity style guide,20,"[[""Graphics Varsity Style Guide"",20]]",true,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|santa hi res 2,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,santa hi res 2,20,"[[""Santa Hi-Res 2"",20]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|black and white,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,black and white,19,"[[""Black and White"",19]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|many faces of snoopy secret agent,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,many faces of snoopy secret agent,19,"[[""Many Faces of Snoopy - Secret Agent"",19]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|new formations,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,new formations,19,"[[""New Formations"",19]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|santa hi res 1,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,santa hi res 1,19,"[[""Santa Hi-Res 1"",19]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|an american werewolf in london,resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,an american werewolf in london,18,"[[""An American Werewolf in London"",18]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|aloha disco,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,aloha disco,18,"[[""Aloha Disco"",18]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|joe cool 50 years,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,joe cool 50 years,18,"[[""Joe Cool 50 Years"",18]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|just add sprinkles,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,just add sprinkles,18,"[[""Just Add Sprinkles"",18]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|little painters,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,little painters,18,"[[""Little Painters"",18]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|nautical,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,nautical,18,"[[""Nautical"",18]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|out west,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,out west,18,"[[""Out West"",18]]",false,false,false,true,
88313675-0089-4072-87be-5b989df8a3fc|wonka 2023,resolved,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,wb,wonka 2023,17,"[[""Wonka (2023)"",17]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|campus fashion,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,campus fashion,17,"[[""Campus Fashion"",17]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|day of the dog,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,day of the dog,17,"[[""Day of the Dog"",17]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|dreams in wonderland,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,dreams in wonderland,17,"[[""Dreams In Wonderland"",17]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|groovy vibes,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,groovy vibes,17,"[[""Groovy Vibes"",17]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|naturally sweet,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,naturally sweet,17,"[[""Naturally Sweet"",17]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|peanuts records,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,peanuts records,17,"[[""Peanuts Records"",17]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|70th anniversary then and now,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,70th anniversary then and now,16,"[[""70th Anniversary - Then and Now"",16]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|astronaut pose art volume 2,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,astronaut pose art volume 2,16,"[[""Astronaut Pose Art Volume 2"",16]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|romantical,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,romantical,16,"[[""Romantical"",16]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|space cowboy,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,space cowboy,16,"[[""Space Cowboy"",16]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|[blank],resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,,15,"[["""",15]]",false,false,false,true,
5f951f5e-aaee-4add-bb51-fea888951405|forrest gump core style guide,resolved,5f951f5e-aaee-4add-bb51-fea888951405,VIACOM MULTI,paramount,forrest gump core style guide,15,"[[""Forrest Gump Core Style Guide"",15]]",true,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|character art,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,character art,15,"[[""_Character Art"",15]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|smile giggle laugh,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,smile giggle laugh,15,"[[""Smile Giggle Laugh"",15]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|cheech chongs next movie,resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,cheech chongs next movie,14,"[[""Cheech & Chong's Next Movie"",14]]",false,false,false,true,
88313675-0089-4072-87be-5b989df8a3fc|[blank],resolved,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,wb,,14,"[["""",14]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|calypso beach,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,calypso beach,14,"[[""Calypso Beach"",14]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|cozy snoopy,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,cozy snoopy,14,"[[""Cozy Snoopy"",14]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|cute cuddly gray,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,cute cuddly gray,14,"[[""Cute & Cuddly Gray"",14]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|jungle adventure,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,jungle adventure,14,"[[""Jungle Adventure"",14]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|outdoor fun,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,outdoor fun,14,"[[""Outdoor Fun"",14]]",false,false,false,true,
7575d1db-dbee-4336-84a9-aa378f05f105|key artwork,resolved,7575d1db-dbee-4336-84a9-aa378f05f105,WWE,wwe,key artwork,13,"[[""KEY ARTWORK"",13]]",true,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|[blank],resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,,13,"[["""",13]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|americana,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,americana,13,"[[""Americana"",13]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|boardwalk airbrush,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,boardwalk airbrush,13,"[[""Boardwalk Airbrush"",13]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|ev star wars episode iv a new hope portfolio,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,ev star wars episode iv a new hope portfolio,12,"[[""EV_Star Wars Episode IV - A New Hope Portfolio"",12]]",false,false,false,true,
41b43c61-aaea-4f9d-b84c-abfb04de59f1|michelob ultra,resolved,41b43c61-aaea-4f9d-b84c-abfb04de59f1,Anheuser Busch,anheuser busch,michelob ultra,12,"[[""Michelob Ultra"",12]]",false,false,false,true,
88313675-0089-4072-87be-5b989df8a3fc|scooby doo,resolved,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,wb,scooby doo,12,"[[""Scooby-Doo"",12]]",false,false,false,true,
88313675-0089-4072-87be-5b989df8a3fc|the goodfellas,resolved,88313675-0089-4072-87be-5b989df8a3fc,WARNER BROS,wb,the goodfellas,12,"[[""The Goodfellas"",12]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|3 d turnarounds,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,3 d turnarounds,12,"[[""3D Turnarounds"",12]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|in bloom,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,in bloom,12,"[[""In Bloom"",12]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|[blank],resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,,12,"[["""",12]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|graphics polar bear ad art,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,graphics polar bear ad art,12,"[[""Graphics_Polar Bear Ad Art"",12]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|references,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,references,11,"[[""_references"",11]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|rock the fest style guide,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,rock the fest style guide,11,"[[""Rock the Fest Style Guide"",11]]",true,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|red white heritage 2 0,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,red white heritage 2 0,11,"[[""Red White & Heritage 2.0"",11]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 11,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,apollo 11,10,"[[""APOLLO 11"",10]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|creative rollouts,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,creative rollouts,9,"[[""_creative rollouts"",9]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|apollo 13,resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,apollo 13,9,"[[""Apollo 13"",9]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|nbcu cleared editorial,resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,nbcu cleared editorial,9,"[[""_NBCU CLEARED EDITORIAL"",9]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|slapshot,resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,slapshot,9,"[[""Slapshot"",9]]",false,false,false,true,
7575d1db-dbee-4336-84a9-aa378f05f105|wwe corporate logo,resolved,7575d1db-dbee-4336-84a9-aa378f05f105,WWE,wwe,wwe corporate logo,9,"[[""WWE Corporate Logo"",9]]",false,false,false,true,
a06658c6-7fed-40ac-84e2-7f4802cdd086|coors,resolved,a06658c6-7fed-40ac-84e2-7f4802cdd086,Miller Coors,miller coors,coors,9,"[[""COORS"",9]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|road trippin style guide,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,road trippin style guide,9,"[[""Road Trippin Style Guide"",9]]",true,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|27 ss seasonal broadcast,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,27 ss seasonal broadcast,9,"[[""27 SS Seasonal Broadcast"",9]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|coca cola packaging one sheet 2023 update folder,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,coca cola packaging one sheet 2023 update folder,9,"[[""Coca-Cola Packaging OneSheet 2023 Update_Folder"",9]]",true,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|ev star wars episode iii revenge of the sith,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,ev star wars episode iii revenge of the sith,8,"[[""EV_Star Wars Episode III - Revenge of the Sith"",8]]",false,false,false,true,
5f951f5e-aaee-4add-bb51-fea888951405|its a wonderful life,resolved,5f951f5e-aaee-4add-bb51-fea888951405,VIACOM MULTI,paramount,its a wonderful life,8,"[[""Its a Wonderful Life"",8]]",false,false,false,true,
7575d1db-dbee-4336-84a9-aa378f05f105|[blank],resolved,7575d1db-dbee-4336-84a9-aa378f05f105,WWE,wwe,,8,"[["""",8]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|apres ski,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,apres ski,8,"[[""Apres Ski"",8]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|ok to be,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,ok to be,8,"[[""OK to Be"",8]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|mid tier channels seasonal broadcast ss22 the pause that refreshes new prep sport utility optimistic escape,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,mid tier channels seasonal broadcast ss22 the pause that refreshes new prep sport utility optimistic escape,8,"[[""MID-TIER CHANNELS Seasonal Broadcast SS22 The Pause That Refreshes - New Prep, Sport Utility, Optimistic Escape"",8]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 17,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,apollo 17,8,"[[""APOLLO 17"",8]]",false,false,false,true,
c345beff-5ed3-4f2f-b952-4b6db245c37c|bronco,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,ford,bronco,7,"[[""Bronco"",7]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|seasonal broadcast ss21 highway to anywhere route 66 urban nomads perfect harmony mass,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,seasonal broadcast ss21 highway to anywhere route 66 urban nomads perfect harmony mass,7,"[[""Seasonal Broadcast SS21 Highway To Anywhere - Route 66, Urban Nomads, Perfect Harmony_Mass"",7]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|ev star wars episode vii the force awakens,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,ev star wars episode vii the force awakens,6,"[[""EV_Star Wars Episode VII the Force Awakens"",6]]",false,false,false,true,
7d141a6f-e229-46a2-b3f5-0ba0c97dd820|planes,resolved,7d141a6f-e229-46a2-b3f5-0ba0c97dd820,DISNEY,disney,planes,6,"[[""Planes"",6]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|3 d turns,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,3 d turns,6,"[[""3D Turns"",6]]",false,false,false,true,
f39fe07e-e438-46b2-9e17-fb711358e790|[blank],resolved,f39fe07e-e438-46b2-9e17-fb711358e790,TOEI - ONE PIECE,one piece,,6,"[["""",6]]",false,false,false,true,
f39fe07e-e438-46b2-9e17-fb711358e790|logo,resolved,f39fe07e-e438-46b2-9e17-fb711358e790,TOEI - ONE PIECE,one piece,logo,6,"[[""LOGO"",6]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|ev star wars episode ix rise of skywalker,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,ev star wars episode ix rise of skywalker,5,"[[""EV_Star Wars Episode IX - Rise of Skywalker"",5]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|ev star wars episode vi return of the jedi,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,ev star wars episode vi return of the jedi,5,"[[""EV_Star Wars Episode VI - Return of the Jedi"",5]]",false,false,false,true,
c345beff-5ed3-4f2f-b952-4b6db245c37c|files for panama mat doormat coir set,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,ford,files for panama mat doormat coir set,5,"[[""Files for panama mat doormat coir set"",5]]",false,false,false,true,
c345beff-5ed3-4f2f-b952-4b6db245c37c|ford,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,ford,ford,5,"[[""Ford"",5]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|graffiti refresh,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,graffiti refresh,5,"[[""Graffiti Refresh"",5]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 12,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,apollo 12,5,"[[""APOLLO 12"",5]]",false,false,false,true,
1619ecdc-a0ad-4d1e-b8f2-7ea2aa1184fb|[blank],resolved,1619ecdc-a0ad-4d1e-b8f2-7ea2aa1184fb,SESAME STREET,sesame workshop,,4,"[["""",4]]",false,false,false,true,
41b43c61-aaea-4f9d-b84c-abfb04de59f1|michelob,resolved,41b43c61-aaea-4f9d-b84c-abfb04de59f1,Anheuser Busch,anheuser busch,michelob,4,"[[""Michelob"",4]]",false,false,false,true,
4dba7d87-54ed-4dee-894b-570326953d92|[blank],resolved,4dba7d87-54ed-4dee-894b-570326953d92,STRAWBERRY SHORTCAKE,strawberry shortcake,,4,"[["""",4]]",false,false,false,true,
7575d1db-dbee-4336-84a9-aa378f05f105|summer slam,resolved,7575d1db-dbee-4336-84a9-aa378f05f105,WWE,wwe,summer slam,4,"[[""SummerSlam"",4]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|psychedelic pop,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,psychedelic pop,4,"[[""Psychedelic Pop"",4]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|26 ss coca cola resort,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,26 ss coca cola resort,4,"[[""26 SS Coca-Cola Resort"",4]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 15,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,apollo 15,4,"[[""APOLLO 15"",4]]",false,false,false,true,
5f951f5e-aaee-4add-bb51-fea888951405|[blank],resolved,5f951f5e-aaee-4add-bb51-fea888951405,VIACOM MULTI,paramount,,3,"[["""",3]]",false,false,false,true,
7d141a6f-e229-46a2-b3f5-0ba0c97dd820|[blank],resolved,7d141a6f-e229-46a2-b3f5-0ba0c97dd820,DISNEY,disney,,3,"[["""",3]]",false,false,false,true,
7d141a6f-e229-46a2-b3f5-0ba0c97dd820|retail guides,resolved,7d141a6f-e229-46a2-b3f5-0ba0c97dd820,DISNEY,disney,retail guides,3,"[[""_Retail Guides"",3]]",false,false,false,true,
c345beff-5ed3-4f2f-b952-4b6db245c37c|mustang,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,ford,mustang,3,"[[""Mustang"",3]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|christmas,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,christmas,3,"[[""_Christmas"",3]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|holiday caravan,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,holiday caravan,3,"[[""Holiday Caravan"",3]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|holiday gift tag,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,holiday gift tag,3,"[[""Holiday Gift Tag"",3]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|holiday joy ornament,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,holiday joy ornament,3,"[[""Holiday Joy Ornament"",3]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 14,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,apollo 14,3,"[[""APOLLO 14"",3]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|8 mile,resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,8 mile,2,"[[""8 Mile"",2]]",false,false,false,true,
7575d1db-dbee-4336-84a9-aa378f05f105|superstars,resolved,7575d1db-dbee-4336-84a9-aa378f05f105,WWE,wwe,superstars,2,"[[""Superstars"",2]]",false,false,false,true,
a06658c6-7fed-40ac-84e2-7f4802cdd086|hamms,resolved,a06658c6-7fed-40ac-84e2-7f4802cdd086,Miller Coors,miller coors,hamms,2,"[[""HAMMS"",2]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|party animal,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,party animal,2,"[[""Party Animal"",2]]",false,false,false,true,
